"film_id","film_title","film_category","total_revenue","total_rent","avg_revenue_per_rental","last_rental_date"
47,"Baby Hall","Foreign","40.93","7","5.8471428571428571","2005-08-22 03:47:39"
876,"Tarzan Videotape","Horror","40.92","8","5.1150000000000000","2005-08-22 01:32:14"
685,"Platoon Instinct","New","40.92","8","5.1150000000000000","2005-08-21 10:16:27"
565,"Matrix Snowman","Foreign","40.92","8","5.1150000000000000","2005-08-21 09:20:03"
375,"Grail Frankenstein","Action","40.92","8","5.1150000000000000","2006-02-14 15:16:03"
337,"Frida Slipper","Foreign","40.90","11","3.7181818181818182","2006-02-14 15:16:03"
442,"Hunting Musketeers","Family","40.88","12","3.4066666666666667","2005-08-23 16:18:25"
658,"Paris Weekend","Horror","40.88","12","3.4066666666666667","2005-08-23 07:23:29"
328,"Forever Candidate","Children","40.88","12","3.4066666666666667","2005-08-23 19:35:42"
962,"Wasteland Divine","Classics","40.88","12","3.4066666666666667","2005-08-21 11:20:21"
383,"Groove Fiction","Sports","40.83","17","2.4017647058823529","2005-08-21 12:47:53"
906,"Tramp Others","Comedy","40.82","18","2.2677777777777778","2005-08-22 11:05:34"
54,"Banger Pinocchio","Music","40.80","20","2.0400000000000000","2005-08-23 21:01:09"
273,"Effect Gladiator","Family","40.79","21","1.9423809523809524","2006-02-14 15:16:03"
833,"Splendor Patton","Children","40.79","21","1.9423809523809524","2005-08-23 14:23:03"
687,"Pocus Pulp","Documentary","40.75","25","1.6300000000000000","2005-08-23 15:21:19"
884,"Terminator Club","Music","39.94","6","6.6566666666666667","2005-08-22 06:49:15"
485,"Jersey Sassy","Children","39.94","6","6.6566666666666667","2005-08-18 23:21:50"
316,"Fire Wolves","Games","39.93","7","5.7042857142857143","2005-08-20 19:19:30"
466,"Intolerable Intentions","Documentary","39.93","7","5.7042857142857143","2005-08-19 03:38:32"
422,"Hollow Jeopardy","Sci-Fi","39.92","8","4.9900000000000000","2005-08-22 11:49:16"
515,"Legally Secretary","Children","39.92","8","4.9900000000000000","2005-08-22 15:25:33"
740,"Rollercoaster Bringing","Horror","39.91","9","4.4344444444444444","2005-08-23 21:26:35"
530,"Lord Arizona","Action","39.90","10","3.9900000000000000","2006-02-14 15:16:03"
394,"Hamlet Wisdom","Sci-Fi","39.88","12","3.3233333333333333","2005-08-20 10:31:01"
829,"Spinal Rocky","Family","39.87","13","3.0669230769230769","2005-08-23 09:38:17"
110,"Cabin Flash","Children","39.86","14","2.8471428571428571","2005-08-21 15:57:25"
652,"Pajama Jawbreaker","Classics","39.86","14","2.8471428571428571","2005-08-21 23:47:16"
233,"Disciple Mother","Travel","39.82","18","2.2122222222222222","2006-02-14 15:16:03"
602,"Mourning Purple","Sci-Fi","39.81","19","2.0952631578947368","2005-08-22 19:54:52"
472,"Italian African","Travel","38.94","6","6.4900000000000000","2005-08-23 16:19:14"
719,"Records Zorro","Sports","38.93","7","5.5614285714285714","2005-08-23 21:00:22"
828,"Spiking Element","Classics","38.88","12","3.2400000000000000","2005-08-22 13:03:52"
574,"Midnight Westward","Action","38.84","16","2.4275000000000000","2006-02-14 15:16:03"
160,"Club Graffiti","Animation","38.82","17","2.2835294117647059","2006-02-14 15:16:03"
282,"Encounters Curtain","Drama","38.82","18","2.1566666666666667","2005-08-23 13:25:08"
982,"Women Dorado","Action","38.81","20","1.9405000000000000","2006-02-14 15:16:03"
191,"Crooked Frogmen","Children","38.79","21","1.8471428571428571","2006-02-14 15:16:03"
677,"Pianist Outfield","New","38.78","21","1.8466666666666667","2006-02-14 15:16:03"
372,"Graceland Dynamite","Sports","37.94","6","6.3233333333333333","2005-08-17 07:46:54"
522,"Life Twisted","Comedy","37.92","8","4.7400000000000000","2005-08-23 13:16:15"
939,"Vertigo Northwest","Comedy","37.92","8","4.7400000000000000","2005-08-23 15:38:34"
364,"Godfather Diary","New","37.92","8","4.7400000000000000","2005-08-22 11:19:22"
815,"Snatchers Montezuma","Classics","37.91","9","4.2122222222222222","2005-08-23 19:13:46"
700,"Prix Undefeated","Family","37.90","10","3.7900000000000000","2005-08-20 13:26:37"
792,"Shrek License","Foreign","37.88","12","3.1566666666666667","2006-02-14 15:16:03"
744,"Roots Remember","Classics","37.86","14","2.7042857142857143","2005-08-23 16:27:24"
488,"Joon Northwest","Sports","37.84","16","2.3650000000000000","2005-08-23 16:45:28"
164,"Coast Rainbow","Documentary","37.82","18","2.1011111111111111","2005-08-23 10:00:24"
12,"Alaska Phantom","Music","37.77","23","1.6421739130434783","2005-08-23 06:11:52"
119,"Caper Motions","Comedy","37.77","23","1.6421739130434783","2005-08-23 22:18:51"
268,"Early Home","Animation","36.94","6","6.1566666666666667","2005-08-21 17:57:26"
279,"Elizabeth Shane","Sports","36.93","7","5.2757142857142857","2005-08-21 14:51:52"
817,"Soldiers Evolution","Sci-Fi","36.93","7","5.2757142857142857","2005-08-20 14:06:33"
257,"Drumline Cyclone","Travel","36.90","10","3.6900000000000000","2005-08-21 07:56:39"
40,"Army Flintstones","Documentary","36.86","14","2.6328571428571429","2005-08-22 18:27:33"
618,"Necklace Outbreak","Drama","36.86","14","2.6328571428571429","2005-08-23 09:35:34"
552,"Majestic Floats","Documentary","36.85","15","2.4566666666666667","2005-08-22 02:04:38"
864,"Sundance Invasion","Children","36.82","18","2.0455555555555556","2006-02-14 15:16:03"
461,"Insects Stone","Animation","36.81","18","2.0450000000000000","2006-02-14 15:16:03"
467,"Intrigue Worst","Foreign","36.81","19","1.9373684210526316","2006-02-14 15:16:03"
790,"Shootist Superfly","Drama","36.77","23","1.5986956521739130","2005-08-23 05:01:13"
970,"Westward Seabiscuit","Classics","36.75","25","1.4700000000000000","2005-08-23 08:34:10"
697,"Primary Glass","Action","36.73","27","1.3603703703703704","2005-08-21 08:58:38"
340,"Frontier Cabin","New","35.94","6","5.9900000000000000","2005-08-21 05:51:28"
695,"President Bang","Family","35.94","6","5.9900000000000000","2005-08-21 08:33:42"
769,"School Jacket","Foreign","35.94","6","5.9900000000000000","2005-08-21 09:25:11"
102,"Bubble Grosse","Sports","35.94","6","5.9900000000000000","2006-02-14 15:16:03"
360,"Glass Dying","Action","35.88","12","2.9900000000000000","2005-08-23 15:58:05"
303,"Fantasy Troopers","Action","35.79","21","1.7042857142857143","2005-08-22 12:16:46"
850,"Story Side","Action","35.74","26","1.3746153846153846","2005-08-23 17:48:30"
595,"Moon Bunch","Foreign","35.74","26","1.3746153846153846","2005-08-22 10:49:06"
278,"Elf Murder","Music","34.94","6","5.8233333333333333","2005-08-21 08:08:43"
3,"Adaptation Holes","Documentary","34.89","11","3.1718181818181818","2005-08-23 13:54:39"
549,"Magnolia Forrester","Action","34.89","11","3.1718181818181818","2005-08-22 11:14:31"
452,"Illusion Amelie","Foreign","34.87","13","2.6823076923076923","2005-08-23 22:42:48"
241,"Donnie Alley","Animation","34.87","13","2.6823076923076923","2005-08-22 16:08:23"
877,"Taxi Kick","Music","34.83","17","2.0488235294117647","2005-08-22 08:27:27"
457,"Independence Hotel","Documentary","34.82","18","1.9344444444444444","2005-08-22 17:48:10"
270,"Earth Vision","New","34.77","23","1.5117391304347826","2006-02-14 15:16:03"
200,"Curtain Videotape","Games","34.77","24","1.4487500000000000","2006-02-14 15:16:03"
122,"Carrie Bunch","Horror","34.77","23","1.5117391304347826","2005-08-23 21:17:17"
875,"Talented Homicide","Sports","34.76","24","1.4483333333333333","2005-08-23 03:46:47"
310,"Fever Empire","Games","33.95","5","6.7900000000000000","2005-08-18 15:32:57"
550,"Maguire Apache","Family","33.91","9","3.7677777777777778","2005-08-22 12:38:20"
187,"Cranes Reservoir","Sports","33.91","9","3.7677777777777778","2005-08-22 12:01:06"
952,"Wagon Jaws","Documentary","33.91","9","3.7677777777777778","2005-08-21 12:10:41"
80,"Blanket Beverly","Family","33.90","10","3.3900000000000000","2006-02-14 15:16:03"
577,"Mile Mulan","Sports","33.89","11","3.0809090909090909","2005-08-21 13:22:48"
832,"Splash Gump","Family","33.86","14","2.4185714285714286","2005-08-22 09:49:32"
963,"Watch Tracy","Animation","33.85","15","2.2566666666666667","2005-08-22 17:48:28"
524,"Lion Uncut","Comedy","33.83","17","1.9900000000000000","2005-08-23 03:32:31"
1,"Academy Dinosaur","Documentary","33.79","21","1.6090476190476190","2005-08-23 01:01:01"
976,"Wind Phantom","Games","33.79","21","1.6090476190476190","2005-08-23 02:39:56"
883,"Tequila Past","Children","32.94","6","5.4900000000000000","2005-08-22 07:48:01"
411,"Heavenly Gun","Music","32.94","6","5.4900000000000000","2005-08-19 09:48:52"
106,"Bulworth Commandments","Games","32.93","7","4.7042857142857143","2005-08-22 19:17:24"
848,"Stone Fire","Travel","32.90","10","3.2900000000000000","2005-08-22 22:49:13"
553,"Maker Gables","Children","32.90","10","3.2900000000000000","2005-08-23 21:52:56"
540,"Lucky Flying","Music","32.90","10","3.2900000000000000","2005-08-23 07:10:14"
756,"Saddle Antitrust","Comedy","32.89","11","2.9900000000000000","2005-08-23 19:46:39"
736,"Robbery Bright","Family","32.88","12","2.7400000000000000","2005-08-21 21:27:24"
862,"Summer Scarface","Classics","32.86","14","2.3471428571428571","2006-02-14 15:16:03"
840,"Stampede Disturbing","Games","32.86","14","2.3471428571428571","2005-08-23 06:19:51"
949,"Volcano Texas","Games","32.81","19","1.7268421052631579","2006-02-14 15:16:03"
19,"Amadeus Holy","Action","32.80","20","1.6400000000000000","2006-02-14 15:16:03"
248,"Dozen Lion","Documentary","31.94","6","5.3233333333333333","2005-08-22 23:54:36"
224,"Desperate Trainspotting","Travel","31.94","6","5.3233333333333333","2005-08-22 00:34:17"
405,"Haunted Antitrust","Travel","31.94","6","5.3233333333333333","2006-02-14 15:16:03"
182,"Control Anthem","Comedy","31.94","6","5.3233333333333333","2005-08-22 17:47:40"
225,"Destination Jerk","Drama","31.92","8","3.9900000000000000","2005-08-21 17:08:33"
758,"Saints Bride","Drama","31.92","8","3.9900000000000000","2005-08-23 19:59:33"
306,"Feathers Metal","Games","31.91","9","3.5455555555555556","2005-08-21 17:33:18"
714,"Random Go","Sci-Fi","31.91","9","3.5455555555555556","2005-08-20 23:47:54"
819,"Song Hedwig","Music","31.90","10","3.1900000000000000","2006-02-14 15:16:03"
413,"Hedwig Alter","Comedy","31.90","10","3.1900000000000000","2005-08-23 08:42:40"
576,"Mighty Luck","Documentary","31.90","10","3.1900000000000000","2005-08-23 08:09:11"
617,"Natural Stock","Family","31.88","12","2.6566666666666667","2005-08-23 11:02:00"
732,"Rings Heartbreakers","Action","31.87","13","2.4515384615384615","2005-08-23 02:55:42"
85,"Bonnie Holocaust","Documentary","31.85","15","2.1233333333333333","2005-08-21 07:59:47"
948,"Voice Peach","New","31.83","17","1.8723529411764706","2005-08-23 04:33:23"
646,"Outbreak Divine","Games","31.82","18","1.7677777777777778","2005-08-23 10:22:21"
176,"Congeniality Quest","Sports","31.81","19","1.6742105263157895","2005-08-22 23:54:14"
132,"Chainsaw Uptown","Sci-Fi","31.81","19","1.6742105263157895","2005-08-23 15:37:31"
309,"Feud Frogmen","Family","31.80","20","1.5900000000000000","2005-08-22 16:11:32"
781,"Seven Swarm","Games","30.95","5","6.1900000000000000","2005-08-23 04:28:25"
82,"Blood Argonauts","Family","30.93","7","4.4185714285714286","2005-08-22 00:51:25"
490,"Jumanji Blade","New","30.92","8","3.8650000000000000","2005-08-19 13:56:54"
604,"Mulan Moon","Comedy","30.89","11","2.8081818181818182","2006-02-14 15:16:03"
886,"Theory Mermaid","Animation","30.88","11","2.8072727272727273","2006-02-14 15:16:03"
299,"Factory Dragon","Travel","30.85","15","2.0566666666666667","2005-08-19 20:55:23"
560,"Mars Roman","Games","30.83","17","1.8135294117647059","2005-08-22 18:53:28"
140,"Cheaper Clyde","Sci-Fi","30.83","17","1.8135294117647059","2005-08-22 20:17:49"
18,"Alter Victory","Animation","30.80","20","1.5400000000000000","2005-08-23 03:44:51"
387,"Gun Bonnie","Games","30.79","21","1.4661904761904762","2005-08-22 19:02:48"
11,"Alamo Videotape","Foreign","30.78","22","1.3990909090909091","2005-08-22 04:04:31"
368,"Gone Trouble","Drama","29.92","8","3.7400000000000000","2005-08-22 19:16:04"
393,"Halloween Nuts","Documentary","29.92","8","3.7400000000000000","2005-08-23 06:50:27"
978,"Wisdom Worker","Comedy","29.91","9","3.3233333333333333","2005-08-21 03:40:40"
726,"Reservoir Adaptation","Foreign","29.91","9","3.3233333333333333","2005-08-23 01:57:20"
761,"Santa Paris","Children","29.90","10","2.9900000000000000","2005-08-23 20:20:37"
928,"Uptown Young","Children","29.90","10","2.9900000000000000","2005-08-21 14:51:35"
794,"Side Ark","Action","29.88","12","2.4900000000000000","2005-08-23 15:01:54"
747,"Roxanne Rebel","Games","29.83","17","1.7547058823529412","2005-08-23 09:01:10"
79,"Blade Polish","Drama","29.81","20","1.4905000000000000","2006-02-14 15:16:03"
143,"Chill Luck","Drama","29.79","21","1.4185714285714286","2005-08-23 21:27:11"
926,"Untouchables Sunrise","Documentary","28.93","7","4.1328571428571429","2005-08-20 16:37:35"
185,"Cowboy Doom","Foreign","28.93","7","4.1328571428571429","2005-08-22 22:28:36"
541,"Luke Mummy","Animation","28.93","7","4.1328571428571429","2005-08-21 18:35:54"
264,"Dwarfs Alter","Games","28.92","8","3.6150000000000000","2006-02-14 15:16:03"
146,"Chitty Lock","Drama","28.92","8","3.6150000000000000","2006-02-14 15:16:03"
983,"Won Dares","Music","28.91","9","3.2122222222222222","2005-08-23 01:44:43"
482,"Jeopardy Encino","Classics","28.90","10","2.8900000000000000","2005-08-20 12:59:38"
896,"Tootsie Pilot","Children","28.88","12","2.4066666666666667","2005-08-22 18:48:42"
205,"Dances None","Action","28.87","13","2.2207692307692308","2006-02-14 15:16:03"
534,"Louisiana Harry","Family","28.84","16","1.8025000000000000","2005-08-23 08:29:53"
130,"Celebrity Horn","Action","28.79","21","1.3709523809523810","2005-08-23 14:59:51"
786,"Shepherd Midsummer","Children","28.77","23","1.2508695652173913","2005-08-23 19:51:29"
459,"Informer Double","Foreign","27.95","5","5.5900000000000000","2005-08-22 16:26:53"
836,"Squad Fish","Sports","27.93","7","3.9900000000000000","2005-08-23 19:42:46"
656,"Papi Necklace","Travel","27.93","7","3.9900000000000000","2005-08-17 17:16:42"
29,"Antitrust Tomatoes","Action","27.93","7","3.9900000000000000","2005-08-21 01:31:25"
240,"Dolls Rage","Sci-Fi","27.92","8","3.4900000000000000","2005-08-22 01:00:42"
585,"Mob Duffel","Drama","27.90","10","2.7900000000000000","2005-08-23 22:50:12"
250,"Dragon Squad","Action","27.89","11","2.5354545454545455","2005-08-23 18:28:09"
581,"Minority Kiss","Music","27.89","12","2.3241666666666667","2006-02-14 15:16:03"
717,"Rear Trading","Action","27.85","15","1.8566666666666667","2005-08-22 21:15:46"
155,"Cleopatra Devil","New","27.85","16","1.7406250000000000","2006-02-14 15:16:03"
743,"Room Roman","Animation","27.82","18","1.5455555555555556","2005-08-22 21:42:17"
416,"Highball Potter","Foreign","27.81","19","1.4636842105263158","2005-08-23 02:48:24"
281,"Encino Elf","Games","27.81","19","1.4636842105263158","2006-02-14 15:16:03"
118,"Canyon Stock","Animation","27.81","19","1.4636842105263158","2006-02-14 15:16:03"
377,"Grease Youth","Family","27.80","20","1.3900000000000000","2005-08-23 15:15:19"
699,"Private Drop","Games","26.95","5","5.3900000000000000","2005-08-19 23:48:23"
674,"Pet Haunting","Foreign","26.92","8","3.3650000000000000","2005-08-22 08:43:50"
208,"Dares Pluto","Animation","26.92","8","3.3650000000000000","2005-08-18 08:07:45"
923,"Unfaithful Kill","Drama","26.92","8","3.3650000000000000","2005-08-22 09:03:44"
188,"Crazy Home","Comedy","26.91","9","2.9900000000000000","2005-08-22 13:20:28"
315,"Finding Anaconda","Family","26.90","10","2.6900000000000000","2005-08-21 16:56:39"
291,"Evolution Alter","Sports","26.88","12","2.2400000000000000","2005-08-20 20:07:15"
280,"Empire Malkovich","Children","26.81","19","1.4110526315789474","2005-08-20 19:03:25"
149,"Christmas Moonshine","Children","26.81","19","1.4110526315789474","2005-08-22 11:56:02"
107,"Bunch Minds","Drama","25.95","5","5.1900000000000000","2005-08-21 16:05:11"
684,"Pizza Jumanji","Games","25.94","6","4.3233333333333333","2005-08-21 06:20:14"
223,"Desire Alien","Animation","25.92","8","3.2400000000000000","2005-08-22 16:22:53"
907,"Translation Summer","Drama","25.87","13","1.9900000000000000","2005-08-20 11:37:56"
600,"Motions Details","Horror","25.87","14","1.8478571428571429","2006-02-14 15:16:03"
89,"Borrowers Bedazzled","Animation","25.80","20","1.2900000000000000","2005-08-23 17:42:42"
741,"Roman Punk","Music","25.79","21","1.2280952380952381","2005-08-23 15:59:12"
904,"Train Bunch","Horror","24.96","4","6.2400000000000000","2005-08-23 21:56:04"
32,"Apocalypse Flamingos","New","24.95","5","4.9900000000000000","2005-08-23 03:50:48"
903,"Traffic Hobbit","Travel","24.95","5","4.9900000000000000","2005-08-21 16:24:45"
441,"Hunter Alter","Documentary","24.95","5","4.9900000000000000","2005-08-23 16:44:31"
62,"Bed Highball","Documentary","24.94","6","4.1566666666666667","2005-08-18 17:34:11"
990,"World Leathernecks","Horror","24.92","8","3.1150000000000000","2006-02-14 15:16:03"
230,"Diary Panic","Drama","24.92","8","3.1150000000000000","2005-08-20 21:23:54"
636,"Oleander Clue","Music","24.91","9","2.7677777777777778","2005-08-22 10:00:04"
258,"Drums Dynamite","Horror","24.87","13","1.9130769230769231","2005-08-22 23:51:23"
629,"Notorious Reunion","Documentary","24.87","13","1.9130769230769231","2005-08-22 10:58:45"
809,"Slipper Fidelity","Sports","24.86","14","1.7757142857142857","2005-08-20 05:59:05"
562,"Masked Bubble","Music","24.81","19","1.3057894736842105","2005-08-23 11:30:32"
727,"Resurrection Silverado","Family","24.81","19","1.3057894736842105","2005-08-22 06:46:59"
218,"Deceiver Betrayed","Drama","24.80","20","1.2400000000000000","2005-08-22 17:53:06"
981,"Wolves Desire","Travel","24.79","21","1.1804761904761905","2005-08-21 21:04:42"
238,"Doctor Grail","Children","23.95","5","4.7900000000000000","2005-08-20 19:04:40"
558,"Mannequin Worst","New","23.95","5","4.7900000000000000","2005-08-22 17:49:35"
125,"Cassidy Wyoming","Travel","23.94","6","3.9900000000000000","2005-08-23 19:14:07"
136,"Chaplin License","New","23.92","8","2.9900000000000000","2005-08-20 16:02:28"
163,"Clyde Theory","New","23.92","8","2.9900000000000000","2005-08-23 17:49:26"
76,"Birdcage Casper","Music","23.91","9","2.6566666666666667","2005-08-20 08:27:30"
722,"Reef Salute","Horror","23.89","11","2.1718181818181818","2005-08-22 16:32:23"
492,"Jungle Closer","New","23.88","12","1.9900000000000000","2005-08-19 04:27:05"
427,"Homeward Cider","Documentary","23.84","16","1.4900000000000000","2005-08-21 13:07:24"
424,"Holocaust Highball","Children","23.84","16","1.4900000000000000","2005-08-22 21:36:51"
297,"Extraordinary Conquerer","Classics","22.94","6","3.8233333333333333","2005-08-23 07:28:04"
399,"Happiness United","Foreign","22.94","6","3.8233333333333333","2006-02-14 15:16:03"
517,"Lesson Cleopatra","Sports","22.94","6","3.8233333333333333","2005-08-23 03:58:02"
622,"Newsies Story","Documentary","22.93","7","3.2757142857142857","2005-08-23 10:04:17"
53,"Bang Kwai","Family","22.93","7","3.2757142857142857","2006-02-14 15:16:03"
787,"Shining Roses","Travel","22.92","8","2.8650000000000000","2005-08-23 15:05:59"
766,"Savannah Town","Drama","22.90","10","2.2900000000000000","2005-08-22 06:07:52"
290,"Everyone Craft","Foreign","22.89","11","2.0809090909090909","2005-08-23 22:24:39"
992,"Wrath Mile","Documentary","22.87","13","1.7592307692307692","2005-08-22 20:31:38"
535,"Love Suicides","Horror","22.85","15","1.5233333333333333","2005-08-23 18:23:11"
924,"Unforgiven Zoolander","Sci-Fi","22.84","16","1.4275000000000000","2005-08-21 23:33:57"
249,"Dracula Crystal","Classics","22.81","19","1.2005263157894737","2005-08-23 20:29:56"
237,"Divorce Shining","Sports","21.95","5","4.3900000000000000","2005-08-22 10:13:09"
675,"Phantom Glory","New","21.94","6","3.6566666666666667","2005-08-19 05:11:47"
959,"Warlock Werewolf","Children","21.94","6","3.6566666666666667","2005-08-19 13:12:28"
498,"Killer Innocent","Family","21.94","6","3.6566666666666667","2005-08-19 23:37:52"
513,"Leathernecks Dwarfs","Travel","21.94","6","3.6566666666666667","2005-08-18 07:16:58"
539,"Luck Opus","Drama","21.93","7","3.1328571428571429","2005-08-19 13:09:54"
605,"Mulholland Beast","Foreign","21.93","7","3.1328571428571429","2006-02-14 15:16:03"
34,"Arabia Dogma","Horror","21.88","12","1.8233333333333333","2005-08-20 07:47:05"
153,"Citizen Shrek","Sci-Fi","21.87","13","1.6823076923076923","2005-08-23 09:09:18"
942,"Vietnam Smoochy","Drama","21.86","14","1.5614285714285714","2005-08-21 19:54:11"
105,"Bull Shawshank","Action","21.84","16","1.3650000000000000","2006-02-14 15:16:03"
663,"Patient Sister","Classics","21.82","18","1.2122222222222222","2005-08-23 19:10:32"
259,"Duck Racer","Animation","20.95","5","4.1900000000000000","2005-08-23 07:50:46"
610,"Music Boondock","Family","20.83","17","1.2252941176470588","2005-08-23 16:17:09"
479,"Jedi Beneath","Family","20.82","18","1.1566666666666667","2005-08-21 14:52:14"
97,"Bride Intrigue","Action","20.82","18","1.1566666666666667","2005-08-23 20:29:10"
352,"Gathering Calendar","Games","19.90","10","1.9900000000000000","2005-08-22 01:09:04"
593,"Monterey Labyrinth","Horror","19.89","11","1.8081818181818182","2005-08-22 07:16:45"
882,"Tenenbaums Command","Drama","19.88","12","1.6566666666666667","2005-08-22 21:13:51"
440,"Hunger Roof","Foreign","19.88","12","1.6566666666666667","2006-02-14 15:16:03"
821,"Sorority Queen","Foreign","19.88","12","1.6566666666666667","2005-08-21 15:24:24"
634,"Odds Boogie","Family","19.87","13","1.5284615384615385","2005-08-23 14:01:07"
894,"Tomatoes Hellfighters","Travel","19.86","14","1.4185714285714286","2005-08-21 14:11:19"
754,"Rushmore Mermaid","Comedy","18.94","6","3.1566666666666667","2005-08-22 01:58:15"
569,"Menagerie Rushmore","Animation","18.94","6","3.1566666666666667","2005-08-23 01:38:48"
799,"Simon North","Horror","18.94","6","3.1566666666666667","2005-08-23 01:22:12"
454,"Impact Aladdin","Music","18.92","8","2.3650000000000000","2005-08-18 03:37:31"
834,"Spoilers Hellfighters","Documentary","18.91","9","2.1011111111111111","2005-08-23 10:57:40"
831,"Spirited Casualties","Sci-Fi","18.90","10","1.8900000000000000","2005-08-23 06:21:20"
509,"Language Cowboy","Children","18.90","10","1.8900000000000000","2005-08-19 07:36:42"
186,"Craft Outfield","Drama","18.86","14","1.3471428571428571","2005-08-21 10:19:25"
688,"Polish Brooklyn","Children","18.85","15","1.2566666666666667","2005-08-23 13:48:34"
507,"Ladybugs Armageddon","Games","17.94","6","2.9900000000000000","2005-08-22 04:15:48"
520,"License Weekend","Sci-Fi","17.94","6","2.9900000000000000","2005-08-20 05:10:39"
547,"Magic Mallrats","Children","17.93","7","2.5614285714285714","2005-08-22 23:38:01"
613,"Mystic Truman","Comedy","17.92","8","2.2400000000000000","2005-08-23 16:44:56"
425,"Holy Tadpole","Classics","17.92","8","2.2400000000000000","2005-08-20 08:27:01"
357,"Gilbert Pelican","Classics","17.91","9","1.9900000000000000","2005-08-23 20:28:44"
283,"Ending Crowds","New","17.90","10","1.7900000000000000","2005-08-21 19:09:40"
855,"Streak Ridgemont","Documentary","17.87","13","1.3746153846153846","2006-02-14 15:16:03"
430,"Hook Chariots","Animation","17.87","13","1.3746153846153846","2005-08-23 10:35:51"
27,"Anonymous Human","Sports","17.87","13","1.3746153846153846","2005-08-20 00:18:15"
696,"Pride Alamo","Animation","17.85","15","1.1900000000000000","2006-02-14 15:16:03"
812,"Smoking Barbarella","Documentary","17.84","17","1.04941176470588235294","2006-02-14 15:16:03"
343,"Full Flatliners","Children","16.95","5","3.3900000000000000","2005-08-21 13:32:38"
94,"Braveheart Human","Family","16.95","5","3.3900000000000000","2005-08-20 16:05:11"
180,"Conspiracy Spirit","Classics","16.95","5","3.3900000000000000","2005-08-18 12:58:40"
997,"Youth Kick","Music","16.94","6","2.8233333333333333","2005-08-18 17:31:36"
868,"Superfly Trip","Travel","16.91","9","1.8788888888888889","2005-08-18 18:58:35"
339,"Frogmen Breaking","Travel","16.90","10","1.6900000000000000","2005-08-19 15:25:48"
66,"Beneath Rush","Children","16.90","10","1.6900000000000000","2005-08-20 09:21:08"
598,"Mosquito Armageddon","Sports","16.89","11","1.5354545454545455","2006-02-14 15:16:03"
538,"Loverboy Attacks","New","16.89","11","1.5354545454545455","2005-08-21 01:44:14"
64,"Beethoven Exorcist","Drama","16.89","11","1.5354545454545455","2005-08-20 21:21:34"
348,"Gandhi Kwai","Family","16.87","13","1.2976923076923077","2005-08-22 05:07:17"
795,"Siege Madre","Family","16.86","14","1.2042857142857143","2005-08-23 06:33:26"
584,"Mixed Doors","Foreign","15.96","4","3.9900000000000000","2005-08-21 18:34:21"
400,"Hardly Robbers","Documentary","15.96","4","3.9900000000000000","2005-08-22 20:44:06"
612,"Mussolini Spoilers","Sports","15.95","5","3.1900000000000000","2005-08-19 20:53:43"
974,"Wild Apollo","New","15.94","6","2.6566666666666667","2006-02-14 15:16:03"
511,"Lawrence Love","Action","15.87","13","1.2207692307692308","2005-08-23 21:45:02"
797,"Silence Kane","Music","15.85","15","1.05666666666666666667","2005-08-22 20:55:56"
362,"Glory Tracy","Games","14.95","5","2.9900000000000000","2005-08-23 04:33:39"
935,"Vanished Garden","New","14.94","7","2.1342857142857143","2006-02-14 15:16:03"
808,"Sling Luke","Classics","14.94","6","2.4900000000000000","2005-08-18 20:20:59"
752,"Runner Madigan","Music","14.92","8","1.8650000000000000","2005-08-19 11:33:20"
194,"Crow Grease","Action","14.89","11","1.3536363636363636","2005-08-23 07:31:10"
813,"Smoochy Control","Sports","14.88","12","1.2400000000000000","2006-02-14 15:16:03"
63,"Bedazzled Married","Family","14.88","12","1.2400000000000000","2005-08-23 20:44:36"
762,"Sassy Packer","Games","14.88","12","1.2400000000000000","2005-08-22 21:19:24"
379,"Greedy Roots","Drama","14.87","13","1.1438461538461538","2005-08-23 18:01:31"
830,"Spirit Flintstones","Horror","14.86","14","1.06142857142857142857","2005-08-20 23:18:54"
965,"Watership Frontier","Horror","13.94","6","2.3233333333333333","2005-08-22 11:48:19"
262,"Dumbo Lust","Family","13.94","6","2.3233333333333333","2005-08-23 05:55:22"
493,"Kane Exorcist","Foreign","13.88","12","1.1566666666666667","2005-08-21 02:04:33"
423,"Hollywood Anonymous","Children","13.87","13","1.06692307692307692308","2005-08-21 01:10:29"
407,"Hawk Chill","Documentary","12.94","6","2.1566666666666667","2005-08-20 20:42:12"
516,"Legend Jedi","Music","12.92","8","1.6150000000000000","2005-08-21 19:12:47"
630,"Notting Speakeasy","Drama","12.91","9","1.4344444444444444","2005-08-22 05:38:32"
940,"Victory Academy","Sports","12.91","9","1.4344444444444444","2005-08-22 23:18:10"
931,"Valentine Vanishing","Travel","12.90","10","1.2900000000000000","2005-08-19 07:47:43"
947,"Vision Torque","Foreign","11.94","6","1.9900000000000000","2005-08-22 16:35:47"
751,"Runaway Tenenbaums","New","11.93","7","1.7042857142857143","2005-08-21 06:18:22"
822,"Soup Wisdom","Family","11.93","7","1.7042857142857143","2005-08-20 22:40:47"
866,"Sunset Racer","Family","11.93","7","1.7042857142857143","2005-08-23 09:40:04"
594,"Montezuma Command","Action","11.91","9","1.3233333333333333","2005-08-23 14:35:10"
157,"Clockwork Paradise","Children","11.90","10","1.1900000000000000","2005-08-23 05:26:30"
566,"Maude Mod","Foreign","10.93","7","1.5614285714285714","2005-08-19 12:04:03"
